ticker,direction,entryDate,exitDate,entryPrice,exitPrice,slPrice,tpPrice,R,grossR,netR,feeCostR,slippageCostR,holding_days,MaxFavorableR,MaxAdverseR,regime,exitType
LTC,LONG,2021-04-07,2021-05-07,219.42,371.63,168.69,371.63,2.9829,3.0,2.9829,0.0102,0.0069,30,3.01,0.15,BULL,TP
LTC,LONG,2021-05-10,2021-05-19,359.33,244.12,244.12,704.95,-1.0124,-1.0,-1.0124,0.0074,0.005,9,0.29,1.81,BULL,SL
LTC,LONG,2021-05-20,2021-08-13,212.28,183.29,28.59,763.34,-0.1624,-0.1578,-0.1624,0.0027,0.0018,85,0.04,0.59,BULL,SIGNAL
LTC,LONG,2021-08-16,2021-10-13,178.85,177.63,136.97,304.5,-0.0462,-0.0293,-0.0462,0.0101,0.0068,58,1.29,0.92,BULL,SIGNAL
LTC,LONG,2021-10-15,2021-10-18,188.81,185.56,151.83,299.78,-0.1083,-0.0881,-0.1083,0.012,0.0082,3,0.0,0.26,BULL,SIGNAL
LTC,LONG,2021-10-27,2021-12-06,179.33,161.89,135.14,311.92,-0.4108,-0.3948,-0.4108,0.0096,0.0065,40,2.61,0.85,BULL,SIGNAL
LTC,LONG,2021-12-17,2022-01-04,144.34,146.81,89.98,307.41,0.035,0.0455,0.035,0.0063,0.0042,18,0.41,0.02,NEUTRAL,SIGNAL
LTC,LONG,2023-02-17,2023-03-07,100.31,85.01,85.01,146.22,-1.026,-1.0,-1.026,0.0155,0.0105,18,0.0,1.0,BULL,SL
LTC,LONG,2023-03-08,2023-03-10,82.78,70.61,70.61,119.3,-1.0269,-1.0,-1.0269,0.0161,0.0109,2,0.16,1.12,BULL,SL
LTC,LONG,2023-03-13,2023-03-23,81.77,93.7,63.15,137.62,0.6236,0.641,0.6236,0.0104,0.007,10,0.68,0.33,BULL,SIGNAL
LTC,LONG,2023-04-05,2023-04-06,92.62,90.93,77.62,137.62,-0.1373,-0.1129,-0.1373,0.0146,0.0099,1,0.0,0.16,BULL,SIGNAL
LTC,LONG,2023-04-11,2023-04-24,94.31,88.41,83.1,127.95,-0.5598,-0.5265,-0.5598,0.0198,0.0135,13,0.78,0.84,BULL,SIGNAL
LTC,LONG,2023-05-01,2023-05-02,86.74,88.3,71.79,131.6,0.0809,0.1039,0.0809,0.0137,0.0093,1,0.15,0.03,BULL,SIGNAL
LTC,LONG,2023-05-04,2023-05-08,88.49,76.91,76.91,123.24,-1.0303,-1.0,-1.0303,0.018,0.0122,4,0.09,1.01,BULL,SL
LTC,LONG,2023-05-10,2023-05-18,81.07,90.54,69.54,115.65,0.7939,0.8218,0.7939,0.0166,0.0113,8,1.2,0.28,BULL,SIGNAL
LTC,LONG,2023-05-26,2023-06-02,87.27,95.42,75.69,122.01,0.6738,0.7037,0.6738,0.0178,0.0121,7,0.72,0.0,BULL,SIGNAL
LTC,LONG,2023-06-05,2023-06-14,87.83,75.23,75.23,125.66,-1.0276,-1.0,-1.0276,0.0164,0.0111,9,0.27,1.25,BULL,SL
LTC,LONG,2023-06-19,2023-06-20,77.42,80.31,64.96,114.8,0.2071,0.2317,0.2071,0.0147,0.0099,1,0.26,0.11,BULL,SIGNAL
LTC,LONG,2023-06-29,2023-06-30,84.78,108.17,71.4,124.9,1.7237,1.7488,1.7237,0.015,0.0101,1,1.95,0.01,BULL,SIGNAL
LTC,LONG,2023-07-17,2023-07-18,92.29,91.5,76.09,140.92,-0.0713,-0.0488,-0.0713,0.0134,0.0091,1,0.04,0.13,BULL,SIGNAL
LTC,LONG,2023-07-24,2023-07-25,89.15,89.53,76.22,127.96,0.0019,0.0292,0.0019,0.0163,0.011,1,0.06,0.02,BULL,SIGNAL
LTC,LONG,2023-07-31,2023-08-03,92.24,82.85,82.85,120.42,-1.0389,-1.0,-1.0389,0.0232,0.0157,3,0.22,1.02,BULL,SL
LTC,LONG,2023-08-07,2023-08-09,82.34,84.04,71.94,113.55,0.1314,0.1627,0.1314,0.0187,0.0127,2,0.27,0.05,BULL,SIGNAL
LTC,LONG,2023-08-15,2023-08-17,79.27,70.59,70.59,105.34,-1.0361,-1.0,-1.0361,0.0215,0.0146,2,0.02,2.02,BULL,SL
LTC,LONG,2023-08-18,2023-08-21,64.08,66.96,53.73,95.13,0.2533,0.2779,0.2533,0.0146,0.0099,3,0.29,0.0,NEUTRAL,SIGNAL
LTC,LONG,2023-09-01,2023-11-08,63.01,73.18,55.15,86.58,1.263,1.2948,1.263,0.0189,0.0128,68,1.52,0.63,NEUTRAL,SIGNAL
LTC,LONG,2023-11-13,2023-11-20,71.49,69.52,60.37,104.85,-0.203,-0.1775,-0.203,0.0152,0.0103,7,0.25,0.28,BULL,SIGNAL
LTC,LONG,2023-11-21,2023-11-27,66.46,69.24,53.86,104.24,0.2002,0.2211,0.2002,0.0125,0.0084,6,0.41,0.01,BULL,SIGNAL
LTC,LONG,2023-11-29,2023-11-30,69.99,69.45,61.19,96.38,-0.0933,-0.0618,-0.0933,0.0188,0.0127,1,0.01,0.09,BULL,SIGNAL
LTC,LONG,2023-12-13,2023-12-15,73.2,70.96,63.58,102.04,-0.2633,-0.2332,-0.2633,0.018,0.0122,2,0.09,0.24,BULL,SIGNAL
LTC,LONG,2023-12-22,2024-01-02,73.73,72.98,64.33,101.94,-0.1103,-0.0793,-0.1103,0.0185,0.0125,11,0.42,0.31,BULL,SIGNAL
LTC,LONG,2024-01-05,2024-01-25,66.02,65.5,54.85,99.53,-0.0701,-0.0467,-0.0701,0.0139,0.0095,20,0.97,0.39,BULL,SIGNAL
LTC,LONG,2024-01-29,2024-03-11,68.45,94.84,59.66,94.84,2.9692,3.0,2.9692,0.0184,0.0125,42,4.22,0.3,BULL,TP
LTC,LONG,2024-03-15,2024-04-02,89.71,106.82,59.74,179.62,0.5589,0.5707,0.5589,0.0071,0.0048,18,0.75,0.41,BULL,SIGNAL
LTC,LONG,2024-04-10,2024-04-15,96.7,78.07,68.31,181.88,-0.6695,-0.656,-0.6695,0.008,0.0054,5,0.11,0.73,BULL,SIGNAL
LTC,LONG,2024-05-03,2024-05-06,81.93,80.79,68.44,122.39,-0.1088,-0.0847,-0.1088,0.0143,0.0097,3,0.15,0.13,BULL,SIGNAL
LTC,LONG,2024-05-13,2024-05-21,80.6,88.21,70.05,112.27,0.6909,0.7211,0.6909,0.018,0.0122,8,0.84,0.22,BULL,SIGNAL
LTC,LONG,2024-05-22,2024-05-28,85.71,83.4,75.86,115.29,-0.2693,-0.2349,-0.2693,0.0205,0.0139,6,0.2,0.39,BULL,SIGNAL
LTC,LONG,2024-06-06,2024-06-07,84.18,77.36,77.36,104.65,-1.0489,-1.0,-1.0489,0.0291,0.0197,1,0.09,1.12,BULL,SL
LTC,LONG,2024-06-13,2024-06-14,79.14,77.54,71.1,103.28,-0.2379,-0.199,-0.2379,0.0232,0.0157,1,0.13,0.32,BULL,SIGNAL
LTC,LONG,2024-06-19,2024-06-20,73.7,74.71,63.47,104.41,0.0697,0.0982,0.0697,0.017,0.0115,1,0.16,0.04,BULL,SIGNAL
LTC,LONG,2024-07-15,2024-08-01,72.46,69.57,59.93,110.02,-0.2537,-0.2308,-0.2537,0.0137,0.0093,17,0.33,0.49,BULL,SIGNAL
LTC,LONG,2024-08-08,2024-08-23,61.22,66.2,45.89,107.22,0.3089,0.3247,0.3089,0.0094,0.0064,15,0.4,0.12,NEUTRAL,SIGNAL
LTC,LONG,2024-10-16,2024-10-17,70.07,72.74,62.15,93.82,0.3023,0.3374,0.3023,0.0209,0.0142,1,0.48,0.01,BULL,SIGNAL
LTC,LONG,2024-10-29,2024-10-30,73.98,71.84,64.08,103.67,-0.2455,-0.2159,-0.2455,0.0176,0.012,1,0.02,0.25,BULL,SIGNAL
LTC,LONG,2024-11-05,2024-11-11,65.44,80.12,55.73,94.58,1.4847,1.5114,1.4847,0.0159,0.0108,6,1.52,0.0,BULL,SIGNAL
LTC,LONG,2024-12-09,2024-12-11,110.84,117.53,67.85,239.81,0.1454,0.1556,0.1454,0.0061,0.0041,2,0.18,0.21,BULL,SIGNAL
LTC,LONG,2025-01-07,2025-01-17,102.84,136.99,82.29,164.47,1.6426,1.6624,1.6426,0.0118,0.008,10,1.84,0.47,BULL,SIGNAL
LTC,LONG,2025-01-22,2025-01-23,115.25,116.51,80.1,220.67,0.0229,0.0359,0.0229,0.0077,0.0052,1,0.05,0.11,BULL,SIGNAL
LTC,LONG,2025-01-27,2025-01-28,114.9,110.22,75.35,233.55,-0.1298,-0.1183,-0.1298,0.0069,0.0046,1,0.05,0.14,BULL,SIGNAL
LTC,LONG,2025-01-31,2025-02-03,128.01,90.72,90.72,239.89,-1.0136,-1.0,-1.0136,0.0081,0.0055,3,0.0,1.15,BULL,SL
LTC,LONG,2025-03-04,2025-04-22,103.71,83.41,62.18,228.31,-0.4987,-0.4888,-0.4987,0.0059,0.004,49,0.22,0.96,BULL,SIGNAL
LTC,LONG,2025-05-07,2025-05-08,89.45,94.7,73.52,137.23,0.3076,0.3298,0.3076,0.0133,0.009,1,0.36,0.0,BULL,SIGNAL
LTC,LONG,2025-05-16,2025-05-21,99.48,97.26,79.19,160.33,-0.1286,-0.1092,-0.1286,0.0116,0.0078,5,0.08,0.34,BULL,SIGNAL
LTC,LONG,2025-06-17,2025-06-30,84.35,85.98,71.1,124.08,0.0983,0.1235,0.0983,0.015,0.0102,13,0.29,0.35,BULL,SIGNAL
LTC,LONG,2025-07-01,2025-07-03,83.24,89.0,72.23,116.28,0.4931,0.523,0.4931,0.0178,0.0121,2,0.8,0.01,BULL,SIGNAL
LTC,LONG,2025-07-25,2025-07-30,113.82,110.53,86.82,194.81,-0.1382,-0.1215,-0.1382,0.0099,0.0067,5,0.09,0.27,BULL,SIGNAL
LTC,LONG,2025-07-31,2025-08-01,106.22,106.64,79.76,185.61,-0.0,0.0159,-0.0,0.0095,0.0064,1,0.07,0.09,BULL,SIGNAL
LTC,LONG,2025-08-05,2025-08-08,120.27,123.87,97.11,189.73,0.135,0.1556,0.135,0.0123,0.0083,3,0.25,0.21,BULL,SIGNAL
LTC,LONG,2025-08-25,2025-09-05,109.44,112.1,84.9,183.07,0.0907,0.1083,0.0907,0.0105,0.0071,11,0.27,0.11,BULL,SIGNAL
LTC,LONG,2025-09-19,2025-09-22,114.13,105.82,100.36,155.42,-0.6365,-0.6037,-0.6365,0.0196,0.0133,3,0.02,0.68,BULL,SIGNAL
LTC,LONG,2025-09-23,2025-09-30,106.16,106.9,91.16,151.14,0.0213,0.0494,0.0213,0.0167,0.0113,7,0.1,0.36,BULL,SIGNAL
LTC,LONG,2025-10-10,2025-10-28,96.63,96.72,62.54,198.89,-0.0084,0.0028,-0.0084,0.0067,0.0045,18,0.29,0.35,BULL,SIGNAL
LTC,LONG,2025-10-29,2025-11-04,98.56,82.38,82.38,147.1,-1.0241,-1.0,-1.0241,0.0144,0.0097,6,0.07,1.14,BULL,SL
LTC,LONG,2025-11-07,2025-11-10,101.79,104.2,76.67,177.14,0.0801,0.0961,0.0801,0.0096,0.0065,3,0.39,0.0,NEUTRAL,SIGNAL
NEAR,LONG,2021-08-11,2021-08-23,2.99,5.24,2.24,5.24,2.9842,3.0,2.9842,0.0094,0.0064,12,3.86,0.03,BULL,TP
NEAR,LONG,2021-08-27,2021-09-07,5.32,8.73,2.75,13.03,1.3195,1.3277,1.3195,0.0049,0.0033,11,1.35,0.08,BULL,SIGNAL
NEAR,LONG,2021-10-11,2021-11-02,7.42,10.47,4.81,15.27,1.1549,1.1661,1.1549,0.0067,0.0045,22,2.21,0.25,BULL,SIGNAL
NEAR,LONG,2021-11-04,2021-12-03,10.61,9.11,6.16,23.99,-0.3471,-0.3376,-0.3471,0.0056,0.0038,29,0.46,0.61,BULL,SIGNAL
NEAR,LONG,2021-12-22,2021-12-28,10.81,13.4,5.79,25.9,0.5059,0.5144,0.5059,0.0051,0.0034,6,1.11,0.02,BULL,SIGNAL
NEAR,LONG,2021-12-31,2022-01-04,14.61,16.01,8.72,32.25,0.2296,0.2394,0.2296,0.0059,0.004,4,0.51,0.11,NEUTRAL,SIGNAL
NEAR,LONG,2022-01-06,2022-01-24,15.98,9.88,9.88,34.27,-1.0104,-1.0,-1.0104,0.0062,0.0042,18,0.72,1.05,NEUTRAL,SL
NEAR,LONG,2023-01-18,2023-01-20,1.98,2.39,1.38,3.78,0.6758,0.6889,0.6758,0.0078,0.0053,2,0.7,0.0,BULL,SIGNAL
NEAR,LONG,2023-01-25,2023-02-10,2.55,2.25,1.7,5.09,-0.3606,-0.3487,-0.3606,0.0071,0.0048,16,0.34,0.44,BULL,SIGNAL
NEAR,LONG,2023-02-16,2023-03-27,2.31,1.85,1.63,4.36,-0.6929,-0.6795,-0.6929,0.008,0.0054,39,0.65,0.93,BULL,SIGNAL
NEAR,LONG,2023-03-29,2023-04-03,2.0,1.95,1.54,3.37,-0.1299,-0.1126,-0.1299,0.0103,0.007,5,0.07,0.3,BULL,SIGNAL
NEAR,LONG,2023-04-06,2023-04-20,1.99,2.05,1.63,3.05,0.1477,0.17,0.1477,0.0133,0.009,14,1.16,0.09,BULL,SIGNAL
NEAR,LONG,2023-04-25,2023-04-26,1.96,1.89,1.47,3.43,-0.1653,-0.1494,-0.1653,0.0095,0.0064,1,0.12,0.33,BULL,SIGNAL
NEAR,LONG,2023-04-28,2023-06-05,1.92,1.45,1.45,3.32,-1.0163,-1.0,-1.0163,0.0097,0.0066,38,0.07,1.01,BULL,SL
NEAR,LONG,2023-06-06,2023-06-12,1.53,1.29,1.29,2.27,-1.0246,-1.0,-1.0246,0.0146,0.0099,6,0.0,1.44,BULL,SL
NEAR,LONG,2023-06-13,2023-06-16,1.2,1.21,0.91,2.07,0.0318,0.0482,0.0318,0.0098,0.0066,3,0.14,0.13,BULL,SIGNAL
NEAR,LONG,2023-06-19,2023-06-20,1.24,1.3,0.98,2.01,0.2125,0.2316,0.2125,0.0114,0.0077,1,0.27,0.08,BULL,SIGNAL
NEAR,LONG,2023-06-21,2023-06-26,1.34,1.49,1.1,2.06,0.5815,0.6035,0.5815,0.0131,0.0089,5,1.14,0.07,BULL,SIGNAL
NEAR,LONG,2023-06-29,2023-07-03,1.35,1.46,1.06,2.21,0.3472,0.3659,0.3472,0.0111,0.0076,4,0.47,0.18,BULL,SIGNAL
NEAR,LONG,2023-07-05,2023-07-14,1.35,1.5,1.03,2.32,0.4494,0.466,0.4494,0.0099,0.0067,9,0.73,0.19,BULL,SIGNAL
NEAR,LONG,2023-07-17,2023-07-21,1.5,1.48,1.22,2.33,-0.0925,-0.0709,-0.0925,0.0128,0.0087,4,0.24,0.2,BULL,SIGNAL
NEAR,LONG,2023-07-27,2023-08-16,1.38,1.21,1.14,2.09,-0.7351,-0.7122,-0.7351,0.0137,0.0093,20,0.18,0.79,BULL,SIGNAL
NEAR,LONG,2023-08-18,2023-08-22,1.14,1.17,0.97,1.66,0.1242,0.1502,0.1242,0.0155,0.0105,4,0.17,0.25,NEUTRAL,SIGNAL
NEAR,LONG,2023-08-28,2023-11-01,1.19,1.53,0.97,1.87,1.4725,1.4936,1.4725,0.0126,0.0085,65,1.64,0.99,NEUTRAL,SIGNAL
NEAR,LONG,2023-11-02,2023-11-29,1.52,1.8,1.25,2.34,0.9958,1.018,0.9958,0.0133,0.009,27,2.43,0.64,BULL,SIGNAL
NEAR,LONG,2023-11-30,2023-12-05,1.88,2.25,1.34,3.5,0.6724,0.6862,0.6724,0.0082,0.0056,5,0.8,0.04,BULL,SIGNAL
NEAR,LONG,2023-12-07,2023-12-11,2.27,2.24,1.86,3.5,-0.0947,-0.0728,-0.0947,0.013,0.0088,4,0.65,0.19,BULL,SIGNAL
NEAR,LONG,2023-12-14,2023-12-15,2.32,2.19,1.71,4.18,-0.2325,-0.2176,-0.2325,0.0089,0.006,1,0.0,0.22,BULL,SIGNAL
NEAR,LONG,2023-12-20,2023-12-21,2.84,3.52,2.0,5.36,0.7954,0.8088,0.7954,0.008,0.0054,1,0.9,0.06,BULL,SIGNAL
NEAR,LONG,2024-01-22,2024-01-29,2.64,3.01,1.67,5.56,0.3624,0.3732,0.3624,0.0064,0.0043,7,0.42,0.19,BULL,SIGNAL
NEAR,LONG,2024-02-07,2024-02-13,2.87,3.22,2.29,4.6,0.5843,0.6039,0.5843,0.0117,0.0079,6,0.98,0.0,BULL,SIGNAL
NEAR,LONG,2024-02-19,2024-03-06,3.53,5.62,2.84,5.62,2.9799,3.0,2.9799,0.012,0.0081,16,3.4,0.62,BULL,TP
NEAR,LONG,2024-03-19,2024-03-22,6.36,6.47,2.09,19.16,0.0215,0.0274,0.0215,0.0035,0.0024,3,0.15,0.08,BULL,SIGNAL
NEAR,LONG,2024-05-14,2024-05-15,7.02,8.05,5.18,12.52,0.5458,0.561,0.5458,0.009,0.0061,1,0.58,0.06,BULL,SIGNAL
NEAR,LONG,2024-05-23,2024-06-04,7.69,7.43,5.84,13.25,-0.1594,-0.143,-0.1594,0.0098,0.0066,12,0.19,0.37,BULL,SIGNAL
NEAR,LONG,2024-06-13,2024-06-24,5.92,5.37,4.38,10.53,-0.3713,-0.356,-0.3713,0.0091,0.0062,11,0.05,0.95,BULL,SIGNAL
NEAR,LONG,2024-06-26,2024-07-16,5.18,6.24,3.67,9.68,0.6984,0.712,0.6984,0.0081,0.0055,20,0.73,0.75,BULL,SIGNAL
NEAR,LONG,2024-07-19,2024-07-31,6.44,5.01,5.01,10.73,-1.0178,-1.0,-1.0178,0.0106,0.0072,12,0.01,1.02,BULL,SL
NEAR,LONG,2024-08-06,2024-09-24,3.67,5.37,2.09,8.41,1.0633,1.0725,1.0633,0.0055,0.0037,49,1.09,0.15,NEUTRAL,SIGNAL
NEAR,LONG,2024-10-14,2024-10-15,5.02,5.06,3.8,8.7,0.0154,0.0316,0.0154,0.0097,0.0065,1,0.18,0.11,BULL,SIGNAL
NEAR,LONG,2024-10-25,2024-11-11,4.17,5.57,3.12,7.31,1.3204,1.3362,1.3204,0.0094,0.0064,17,1.35,0.63,BULL,SIGNAL
NEAR,LONG,2024-11-13,2024-11-14,5.17,5.42,3.76,9.38,0.1612,0.1758,0.1612,0.0087,0.0059,1,0.34,0.1,BULL,SIGNAL
NEAR,LONG,2024-11-18,2025-01-01,6.02,5.28,4.16,11.62,-0.4132,-0.4004,-0.4132,0.0076,0.0052,44,1.19,0.79,BULL,SIGNAL
NEAR,LONG,2025-01-07,2025-01-10,5.37,5.09,4.12,9.13,-0.2429,-0.2259,-0.2429,0.0101,0.0069,3,0.06,0.41,BULL,SIGNAL
NEAR,LONG,2025-01-30,2025-02-03,4.61,3.13,3.13,9.02,-1.0124,-1.0,-1.0124,0.0074,0.005,4,0.16,1.17,BULL,SL
NEAR,LONG,2025-02-04,2025-02-25,3.4,3.01,2.0,7.61,-0.2934,-0.2838,-0.2934,0.0057,0.0039,21,0.16,0.44,BULL,SIGNAL
NEAR,LONG,2025-03-17,2025-03-25,2.64,3.03,1.78,5.21,0.4413,0.4535,0.4413,0.0073,0.0049,8,0.51,0.15,NEUTRAL,SIGNAL
NEAR,LONG,2025-04-01,2025-04-07,2.65,2.02,2.02,4.54,-1.0166,-1.0,-1.0166,0.0099,0.0067,6,0.12,1.05,NEUTRAL,SL
NEAR,LONG,2025-04-29,2025-05-05,2.53,2.32,1.99,4.16,-0.4117,-0.3933,-0.4117,0.011,0.0074,6,0.18,0.44,BULL,SIGNAL
NEAR,LONG,2025-05-07,2025-05-09,2.28,2.9,1.76,3.84,1.1709,1.1883,1.1709,0.0104,0.007,2,1.34,0.01,BULL,SIGNAL
NEAR,LONG,2025-05-12,2025-05-20,3.18,2.81,2.44,5.39,-0.5232,-0.5062,-0.5232,0.0102,0.0069,8,0.15,0.72,BULL,SIGNAL
NEAR,LONG,2025-05-30,2025-06-03,2.44,2.51,1.7,4.67,0.0713,0.0843,0.0713,0.0078,0.0053,4,0.19,0.09,BULL,SIGNAL
NEAR,LONG,2025-06-06,2025-06-09,2.32,2.54,1.73,4.09,0.3674,0.3829,0.3674,0.0093,0.0063,3,0.39,0.0,BULL,SIGNAL
NEAR,LONG,2025-06-17,2025-06-18,2.15,2.19,1.58,3.83,0.0568,0.0719,0.0568,0.009,0.0061,1,0.1,0.12,BULL,SIGNAL
NEAR,LONG,2025-06-24,2025-06-26,2.19,2.05,1.62,3.88,-0.2566,-0.2412,-0.2566,0.0091,0.0062,2,0.02,0.28,BULL,SIGNAL
NEAR,LONG,2025-06-30,2025-07-01,2.15,2.04,1.63,3.7,-0.2244,-0.2079,-0.2244,0.0098,0.0066,1,0.03,0.25,BULL,SIGNAL
NEAR,LONG,2025-07-08,2025-07-09,2.24,2.34,1.78,3.63,0.1871,0.2062,0.1871,0.0114,0.0077,1,0.25,0.08,BULL,SIGNAL
NEAR,LONG,2025-07-16,2025-07-18,2.73,2.8,2.22,4.27,0.1179,0.139,0.1179,0.0126,0.0085,2,0.6,0.13,BULL,SIGNAL
NEAR,LONG,2025-07-21,2025-07-23,3.03,2.76,2.4,4.91,-0.4483,-0.4293,-0.4483,0.0113,0.0077,2,0.04,0.57,BULL,SIGNAL
NEAR,LONG,2025-07-24,2025-08-06,2.72,2.49,2.01,4.83,-0.3401,-0.3248,-0.3401,0.0091,0.0062,13,0.42,0.5,BULL,SIGNAL
NEAR,LONG,2025-08-08,2025-08-12,2.71,2.78,2.16,4.36,0.1101,0.1297,0.1101,0.0116,0.0079,4,0.21,0.26,BULL,SIGNAL
NEAR,LONG,2025-08-15,2025-08-19,2.71,2.42,2.05,4.69,-0.4523,-0.4361,-0.4523,0.0097,0.0066,4,0.0,0.44,BULL,SIGNAL
NEAR,LONG,2025-08-26,2025-08-29,2.53,2.43,1.82,4.63,-0.1497,-0.1354,-0.1497,0.0085,0.0058,3,0.07,0.19,BULL,SIGNAL
NEAR,LONG,2025-09-11,2025-09-17,2.74,2.82,2.36,3.91,0.173,0.201,0.173,0.0167,0.0113,6,0.23,0.41,BULL,SIGNAL
NEAR,LONG,2025-09-23,2025-09-25,2.92,2.73,2.25,4.92,-0.3073,-0.29,-0.3073,0.0103,0.007,2,0.29,0.31,BULL,SIGNAL
NEAR,LONG,2025-09-30,2025-10-03,2.63,3.03,1.86,4.94,0.5095,0.523,0.5095,0.008,0.0055,3,0.58,0.02,BULL,SIGNAL
NEAR,LONG,2025-10-14,2025-10-23,2.46,2.2,1.41,5.62,-0.2584,-0.2491,-0.2584,0.0055,0.0037,9,0.05,0.38,BULL,SIGNAL
NEAR,LONG,2025-10-28,2025-11-04,2.24,1.77,1.77,3.65,-1.0188,-1.0,-1.0188,0.0112,0.0076,7,0.22,1.07,BULL,SL
ONDO,LONG,2024-10-18,2024-11-04,0.81,0.64,0.64,1.29,-1.0197,-1.0,-1.0197,0.0117,0.008,17,0.2,1.38,BULL,SL
ONDO,LONG,2024-11-29,2024-12-18,1.17,1.81,0.82,2.22,1.8239,1.8371,1.8239,0.0079,0.0053,19,2.77,0.04,BULL,SIGNAL
ONDO,LONG,2024-12-20,2024-12-23,1.8,1.67,1.02,4.14,-0.1695,-0.1604,-0.1695,0.0054,0.0037,3,0.0,0.33,BULL,SIGNAL
ONDO,LONG,2024-12-31,2025-01-01,1.34,1.46,0.73,3.19,0.1782,0.1868,0.1782,0.0052,0.0035,1,0.21,0.05,BULL,SIGNAL
ONDO,LONG,2025-01-13,2025-01-20,1.22,1.29,0.78,2.53,0.1569,0.168,0.1569,0.0066,0.0045,7,0.61,0.19,BULL,SIGNAL
ONDO,LONG,2025-02-21,2025-03-05,1.13,1.12,0.83,2.02,-0.0451,-0.0301,-0.0451,0.009,0.0061,12,0.22,0.86,BULL,SIGNAL
ONDO,LONG,2025-03-07,2025-03-10,0.98,0.78,0.54,2.27,-0.4529,-0.4439,-0.4529,0.0053,0.0036,3,0.0,0.48,BULL,SIGNAL
ONDO,LONG,2025-03-11,2025-03-12,0.83,0.88,0.39,2.14,0.1053,0.1127,0.1053,0.0045,0.003,1,0.15,0.03,NEUTRAL,SIGNAL
ONDO,LONG,2025-03-19,2025-03-20,0.88,0.84,0.6,1.74,-0.1539,-0.1417,-0.1539,0.0073,0.0049,1,0.02,0.16,BULL,SIGNAL
ONDO,LONG,2025-04-23,2025-05-26,0.92,0.94,0.72,1.51,0.1031,0.1215,0.1031,0.0109,0.0074,33,1.06,0.43,BULL,SIGNAL
ONDO,LONG,2025-06-02,2025-06-03,0.85,0.85,0.66,1.43,-0.0214,-0.004,-0.0214,0.0103,0.007,1,0.09,0.04,BULL,SIGNAL
ONDO,LONG,2025-06-19,2025-06-20,0.77,0.74,0.6,1.27,-0.2111,-0.193,-0.2111,0.0108,0.0073,1,0.07,0.27,BULL,SIGNAL
ONDO,LONG,2025-07-03,2025-07-09,0.8,0.83,0.62,1.34,0.1875,0.2051,0.1875,0.0105,0.0071,6,0.23,0.19,BULL,SIGNAL
ONDO,LONG,2025-07-11,2025-07-28,0.89,0.99,0.74,1.33,0.6721,0.6958,0.6721,0.0142,0.0096,17,1.91,0.02,BULL,SIGNAL
ONDO,LONG,2025-08-12,2025-09-02,1.06,0.95,0.85,1.67,-0.5615,-0.5411,-0.5615,0.0122,0.0083,21,0.24,0.96,BULL,SIGNAL
ONDO,LONG,2025-09-09,2025-09-15,0.95,1.04,0.82,1.35,0.5974,0.626,0.5974,0.0171,0.0116,6,1.36,0.0,BULL,SIGNAL
ONDO,LONG,2025-09-17,2025-09-24,1.07,0.92,0.89,1.61,-0.8033,-0.7799,-0.8033,0.014,0.0095,7,0.16,0.89,BULL,SIGNAL
ONDO,LONG,2025-09-26,2025-10-10,0.9,0.72,0.72,1.44,-1.0198,-1.0,-1.0198,0.0118,0.008,14,0.45,3.14,BULL,SL
ONDO,LONG,2025-10-13,2025-10-20,0.83,0.75,0.51,1.82,-0.258,-0.2479,-0.258,0.006,0.0041,7,0.01,0.5,BULL,SIGNAL
PENDLE,LONG,2022-01-06,2022-01-21,0.57,0.31,0.31,1.34,-1.0087,-1.0,-1.0087,0.0052,0.0035,15,0.0,1.0,NEUTRAL,SL
PENDLE,LONG,2023-01-16,2023-03-01,0.09,0.21,0.06,0.21,2.9904,3.0,2.9904,0.0057,0.0039,44,3.54,0.51,BULL,TP
PENDLE,LONG,2023-03-24,2023-03-29,0.31,0.33,0.12,0.87,0.0934,0.1,0.0934,0.0039,0.0026,5,0.3,0.13,BULL,SIGNAL
PENDLE,LONG,2023-03-31,2023-04-05,0.37,0.55,0.19,0.9,1.0029,1.0111,1.0029,0.0049,0.0033,5,1.08,0.15,BULL,SIGNAL
PENDLE,LONG,2023-05-03,2023-05-08,0.44,0.35,0.24,1.02,-0.4502,-0.4413,-0.4502,0.0053,0.0036,5,0.06,0.69,BULL,SIGNAL
PENDLE,LONG,2023-05-15,2023-05-17,0.46,0.44,0.28,0.99,-0.112,-0.1018,-0.112,0.0061,0.0041,2,0.08,0.27,BULL,SIGNAL
PENDLE,LONG,2023-05-23,2023-05-25,0.46,0.42,0.32,0.89,-0.2809,-0.2683,-0.2809,0.0075,0.0051,2,0.0,0.37,BULL,SIGNAL
PENDLE,LONG,2023-05-31,2023-06-02,0.38,0.41,0.27,0.7,0.2911,0.3051,0.2911,0.0083,0.0057,2,0.31,0.23,BULL,SIGNAL
PENDLE,LONG,2023-06-08,2023-06-13,0.59,0.48,0.44,1.03,-0.7253,-0.7095,-0.7253,0.0095,0.0064,5,0.18,0.84,BULL,SIGNAL
PENDLE,LONG,2023-06-28,2023-07-03,0.68,1.34,0.46,1.34,2.9879,3.0,2.9879,0.0072,0.0049,5,3.29,0.01,BULL,TP
PENDLE,LONG,2023-07-05,2023-08-07,0.87,0.72,0.42,2.24,-0.3424,-0.3348,-0.3424,0.0045,0.0031,33,0.32,0.44,BULL,SIGNAL
