ticker,entry_date,exit_date,holding_days,pnl_pct,pnl_dollars,R,MaxFavorableR,MaxAdverseR,regime
CAKE,2023-12-26,2023-12-29,3,-0.0012395341300117653,-123.95341300117653,-0.25,0.38,-0.25,BULL
FIL,2023-12-26,2023-12-29,3,0.0004051883124327254,40.518831243272544,0.08,1.02,0.0,BULL
ROSE,2023-12-26,2023-12-29,3,-0.004360449890158279,-436.0449890158279,-0.87,0.0,-0.99,BULL
SNX,2023-12-26,2023-12-29,3,0.0005642094849349138,56.42094849349138,0.11,1.06,0.0,BULL
TON,2023-12-23,2023-12-29,6,0.0025990393994610324,259.90393994610326,0.52,0.52,-0.17,BULL
ZEC,2023-12-26,2023-12-29,3,-0.0036098392964084417,-360.98392964084417,-0.72,0.64,-0.72,BULL
ZEN,2023-12-26,2023-12-29,3,-0.009012417763095979,-901.2417763095979,-1.8,0.14,-1.8,BULL
ADA,2023-12-29,2024-01-01,3,0.0014968166624702074,149.68166624702073,0.3,0.3,-0.3,BULL
BTC,2023-12-29,2024-01-01,3,0.0036485958656414063,364.8595865641406,0.73,0.73,0.0,BULL
CHZ,2023-12-26,2024-01-01,6,0.0015271548033163353,152.71548033163353,0.31,0.88,-0.23,BULL
COTI,2023-12-29,2024-01-01,3,0.0007928024173060927,79.28024173060926,0.16,0.16,-0.33,BULL
CRV,2023-12-29,2024-01-01,3,0.00010290100973589598,10.290100973589597,0.02,0.02,-0.48,BULL
DUSK,2023-12-29,2024-01-01,3,0.0034362633668078447,343.62633668078445,0.69,0.69,-0.63,BULL
FLOKI,2023-12-29,2024-01-01,3,0.0038420120777845584,384.20120777845585,0.77,0.77,0.0,BULL
GAS,2023-12-29,2024-01-01,3,0.0005684089971498417,56.84089971498417,0.11,0.11,-0.14,BULL
LTC,2023-12-23,2024-01-01,9,0.001902097445770916,190.2097445770916,0.38,0.72,-0.24,BULL
RUNE,2023-12-26,2024-01-01,6,-0.0009637042915552848,-96.37042915552848,-0.19,0.49,-0.67,BULL
TIA,2023-12-23,2024-01-01,9,-0.017519899017999635,-1751.9899017999635,-3.5,0.0,-3.97,BULL
XLM,2023-12-29,2024-01-01,3,0.0011026827723679663,110.26827723679662,0.22,0.29,-0.06,BULL
XRP,2023-12-29,2024-01-01,3,0.00068113207613682,68.11320761368201,0.14,0.14,-0.17,BULL
ATOM,2024-01-01,2024-01-04,3,-0.005943774573278,-594.3774573278,-1.19,0.0,-1.64,BULL
AVAX,2024-01-01,2024-01-04,3,-0.004874042123799018,-487.4042123799018,-0.97,0.0,-1.62,BULL
DASH,2024-01-01,2024-01-04,3,-0.007242084124640693,-724.2084124640693,-1.45,0.0,-1.96,BULL
INJ,2024-01-01,2024-01-04,3,-0.0020171323658488777,-201.71323658488777,-0.4,0.0,-1.94,BULL
LPT,2024-01-01,2024-01-04,3,-0.007383806930716219,-738.3806930716219,-1.48,0.36,-1.97,BULL
PENDLE,2023-12-14,2024-01-04,21,0.011294344054624286,1129.4344054624285,2.26,2.26,-1.95,BULL
SNX,2024-01-01,2024-01-04,3,-0.007591768506183667,-759.1768506183666,-1.52,0.0,-2.0,BULL
ZEC,2024-01-01,2024-01-04,3,-0.009557350690802009,-955.7350690802009,-1.91,0.0,-1.91,BULL
ZEN,2024-01-01,2024-01-04,3,-0.012112342335434439,-1211.234233543444,-2.42,0.0,-2.42,BULL
AR,2024-01-01,2024-01-07,6,-0.015222763873385153,-1522.2763873385152,-3.04,0.0,-3.04,BULL
BTC,2024-01-04,2024-01-07,3,-0.0003973781774956268,-39.73781774956268,-0.08,0.0,-0.08,BULL
CHZ,2024-01-04,2024-01-07,3,-0.005862550494571631,-586.2550494571632,-1.17,0.0,-1.17,BULL
DUSK,2024-01-04,2024-01-07,3,-0.011678179851126614,-1167.8179851126613,-2.34,0.0,-2.34,BULL
ETC,2024-01-01,2024-01-07,6,-0.010975242392787151,-1097.5242392787152,-2.2,0.0,-2.2,BULL
LINK,2024-01-01,2024-01-07,6,-0.010514717873163222,-1051.4717873163222,-2.1,0.0,-2.1,BULL
ROSE,2024-01-04,2024-01-07,3,-0.008242858334052819,-824.2858334052819,-1.65,0.0,-1.65,BULL
VET,2024-01-04,2024-01-07,3,-0.00883258236942951,-883.2582369429509,-1.77,0.0,-1.77,BULL
XLM,2024-01-04,2024-01-07,3,-0.0035843307945868557,-358.43307945868554,-0.72,0.0,-0.72,BULL
AAVE,2024-01-01,2024-01-10,9,-0.005268331717911875,-526.8331717911875,-1.05,0.0,-2.57,BULL
BNB,2024-01-07,2024-01-10,3,0.0005688304228937884,56.88304228937884,0.11,0.11,-0.1,BULL
PENDLE,2024-01-07,2024-01-10,3,0.026792969994250085,2679.2969994250084,5.36,5.36,0.0,BULL
SOL,2024-01-01,2024-01-10,9,-0.005263507433585384,-526.3507433585385,-1.05,0.0,-3.04,BULL
SUI,2024-01-07,2024-01-10,3,0.00047927163432556026,47.92716343255603,0.1,0.1,-0.47,BULL
UNI,2024-01-04,2024-01-10,6,-0.009270364512543783,-927.0364512543783,-1.85,0.78,-1.99,BULL
XRP,2024-01-07,2024-01-10,3,0.006381050797695314,638.1050797695315,1.28,1.28,0.0,BULL
YGG,2024-01-07,2024-01-10,3,0.0009310983826866688,93.10983826866688,0.19,1.41,-0.57,BULL
AVAX,2024-01-10,2024-01-13,3,-0.0033864062752586065,-338.6406275258606,-0.68,0.31,-0.88,BULL
BCH,2024-01-04,2024-01-13,9,0.003999133781973458,399.9133781973458,0.8,1.93,-0.42,BULL
ETH,2024-01-04,2024-01-13,9,0.008780473980256324,878.0473980256324,1.76,1.98,-0.28,BULL
ICP,2024-01-10,2024-01-13,3,-0.004621333036717631,-462.1333036717631,-0.92,0.0,-1.6,BULL
LPT,2024-01-10,2024-01-13,3,0.004156301415154942,415.6301415154942,0.83,0.83,0.0,BULL
STORJ,2023-12-26,2024-01-13,18,-0.015032850839236916,-1503.2850839236917,-3.01,0.0,-4.33,BULL
TON,2024-01-10,2024-01-13,3,0.0033002021494925996,330.02021494926,0.66,1.32,0.0,BULL
ZEN,2024-01-07,2024-01-13,6,0.018642838614031088,1864.2838614031089,3.73,3.73,-0.51,BULL
ARB,2024-01-10,2024-01-16,6,-0.005556897780019046,-555.6897780019045,-1.11,0.0,-1.55,BULL
ATOM,2024-01-13,2024-01-16,3,0.0005176526295362485,51.76526295362485,0.1,0.1,-0.3,BULL
AXS,2024-01-13,2024-01-16,3,0.0010579035217075082,105.79035217075082,0.21,0.21,-0.63,BULL
CAKE,2024-01-13,2024-01-16,3,0.00019107231706063353,19.107231706063352,0.04,0.04,-0.45,BULL
DASH,2024-01-10,2024-01-16,6,0.00011782462887559829,11.782462887559829,0.02,0.3,-0.53,BULL
FIL,2024-01-10,2024-01-16,6,-0.0008017826193028497,-80.17826193028498,-0.16,1.09,-0.24,BULL
GAS,2024-01-13,2024-01-16,3,-0.0014931863113854024,-149.31863113854024,-0.3,0.0,-0.52,BULL
RENDER,2024-01-13,2024-01-16,3,0.001249042504750812,124.9042504750812,0.25,0.25,-0.39,BULL
RUNE,2024-01-10,2024-01-16,6,-0.0038491103541228857,-384.9110354122886,-0.77,0.17,-1.67,BULL
SUI,2024-01-13,2024-01-16,3,0.004151718899887446,415.1718899887446,0.83,0.83,0.0,BULL
UMA,2024-01-10,2024-01-16,6,0.0006016995834001927,60.169958340019264,0.12,0.33,-0.44,BULL
AR,2024-01-10,2024-01-19,9,0.005596304679973343,559.6304679973343,1.12,1.22,-0.02,BULL
DUSK,2024-01-16,2024-01-19,3,-0.0014968905647588155,-149.68905647588156,-0.3,0.57,-0.3,BULL
SOL,2024-01-13,2024-01-19,6,-0.0016153868555330055,-161.53868555330055,-0.32,0.83,-0.32,BULL
APT,2024-01-19,2024-01-22,3,0.031883646867260015,3188.3646867260018,6.38,6.38,-0.49,BULL
CAKE,2024-01-19,2024-01-22,3,-0.00457816870317878,-457.81687031787794,-0.92,0.04,-0.92,BULL
CHZ,2024-01-16,2024-01-22,6,-0.012625219980992093,-1262.5219980992092,-2.53,0.12,-3.28,BULL
ETC,2024-01-19,2024-01-22,3,-0.00668492241621734,-668.492241621734,-1.34,0.0,-1.34,BULL
LPT,2024-01-16,2024-01-22,6,-0.012432121397180066,-1243.2121397180065,-2.49,0.0,-2.49,BULL
STORJ,2024-01-19,2024-01-22,3,-0.0031344471594580725,-313.4447159458072,-0.63,0.56,-0.63,BULL
UNI,2024-01-16,2024-01-22,6,-0.009649253039343983,-964.9253039343982,-1.93,0.0,-1.93,BULL
ARB,2024-01-19,2024-01-25,6,-0.002892111907879695,-289.21119078796954,-0.58,0.03,-0.72,BULL
BCH,2024-01-22,2024-01-25,3,0.00044430370882099913,44.430370882099915,0.09,0.09,-0.28,BULL
BTC,2024-01-19,2024-01-25,6,-0.003195948299229255,-319.5948299229255,-0.64,0.02,-0.81,BULL
CRV,2024-01-22,2024-01-25,3,-0.006289435548388333,-628.9435548388333,-1.26,0.0,-1.38,BULL
DASH,2024-01-22,2024-01-25,3,-0.0013279467129998072,-132.7946712999807,-0.27,0.0,-0.31,BULL
DOGE,2024-01-22,2024-01-25,3,-0.001856625208896625,-185.66252088966252,-0.37,0.0,-0.37,BULL
LINK,2024-01-10,2024-01-25,15,-0.0056325288061149295,-563.252880611493,-1.13,0.83,-1.13,BULL
LTC,2024-01-22,2024-01-25,3,-0.0015860301225727382,-158.60301225727383,-0.32,0.0,-0.33,BULL
SNX,2024-01-19,2024-01-25,6,-0.004243636500857467,-424.3636500857467,-0.85,0.0,-0.92,BULL
SUI,2024-01-22,2024-01-25,3,-0.08625991601540203,-8625.991601540203,-17.25,0.0,-17.25,BULL
ZEN,2024-01-16,2024-01-25,9,-0.011352183992079047,-1135.2183992079047,-2.27,0.24,-2.41,BULL
AR,2024-01-25,2024-01-28,3,0.001500063939041341,150.00639390413411,0.3,0.57,0.0,BULL
ATOM,2024-01-25,2024-01-28,3,0.0013885565485703172,138.8556548570317,0.28,0.62,0.0,BULL
AVAX,2024-01-25,2024-01-28,3,0.008679082337403674,867.9082337403673,1.74,1.74,0.0,BULL
FIL,2024-01-25,2024-01-28,3,0.002872714899448626,287.2714899448626,0.57,0.92,0.0,BULL
LPT,2024-01-25,2024-01-28,3,0.004071165382354902,407.11653823549017,0.81,0.98,0.0,BULL
NEAR,2024-01-25,2024-01-28,3,0.004297910997278886,429.79109972788854,0.86,1.05,0.0,BULL
RENDER,2024-01-25,2024-01-28,3,0.004358989262759913,435.89892627599136,0.87,1.21,0.0,BULL
ROSE,2024-01-25,2024-01-28,3,0.005277567474914622,527.7567474914622,1.06,1.07,0.0,BULL
SOL,2024-01-25,2024-01-28,3,0.006807072781698411,680.7072781698411,1.36,1.36,0.0,BULL
UNI,2024-01-25,2024-01-28,3,0.003556860279705575,355.6860279705575,0.71,0.8,0.0,BULL
AAVE,2024-01-22,2024-01-31,9,-0.003945935468943293,-394.59354689432934,-0.79,0.3,-0.79,BULL
ARB,2024-01-28,2024-01-31,3,0.0010339178879681314,103.39178879681315,0.21,0.44,0.0,BULL
BTC,2024-01-28,2024-01-31,3,0.0008455729643795753,84.55729643795753,0.17,0.38,0.0,BULL
DASH,2024-01-28,2024-01-31,3,-0.0022988450748223587,-229.88450748223588,-0.46,0.23,-0.46,BULL
ETH,2024-01-19,2024-01-31,12,-0.005752623078847804,-575.2623078847804,-1.15,0.0,-1.53,BULL
LTC,2024-01-28,2024-01-31,3,-0.0015172854088840709,-151.72854088840708,-0.3,0.01,-0.3,BULL
RUNE,2024-01-19,2024-01-31,12,0.007568295873109714,756.8295873109714,1.51,1.75,-0.96,BULL
SUI,2024-01-28,2024-01-31,3,-0.028010705870556114,-2801.070587055611,-5.6,0.34,-15.69,BULL
XRP,2024-01-28,2024-01-31,3,-0.0027759650765404494,-277.59650765404496,-0.56,0.28,-0.56,BULL
YGG,2024-01-28,2024-01-31,3,-0.00020256914068690016,-20.256914068690016,-0.04,0.65,-0.04,BULL
ATOM,2024-01-31,2024-02-03,3,-0.0003629446137333555,-36.29446137333555,-0.07,0.09,-0.07,BULL
DOT,2024-01-25,2024-02-03,9,0.003878393509933538,387.83935099335383,0.78,1.15,0.0,BULL
FIL,2024-01-31,2024-02-03,3,0.001361765501142065,136.1765501142065,0.27,0.27,0.0,BULL
SNX,2024-01-28,2024-02-03,6,-0.0013810283746044606,-138.10283746044607,-0.28,0.37,-0.5,BULL
TIA,2024-01-31,2024-02-03,3,0.020684181270843295,2068.4181270843296,4.14,4.14,0.0,BULL
TON,2024-01-31,2024-02-03,3,7.573842678443109e-05,7.573842678443109,0.02,0.12,0.0,BULL
ZEC,2024-01-13,2024-02-03,21,-0.0034939782426983046,-349.39782426983044,-0.7,0.14,-1.06,BULL
AAVE,2024-02-03,2024-02-06,3,-0.0008448031177999073,-84.48031177999073,-0.17,0.0,-0.35,BULL
ADA,2024-02-03,2024-02-06,3,-0.001864583341321341,-186.4583341321341,-0.37,0.0,-0.51,BULL
AR,2024-01-31,2024-02-06,6,-0.004499210027911721,-449.92100279117204,-0.9,0.16,-0.9,BULL
AXS,2024-01-31,2024-02-06,6,-8.479031923649743e-05,-8.479031923649742,-0.02,0.37,-0.21,BULL
CAKE,2024-01-31,2024-02-06,6,-0.0013952118807398735,-139.52118807398736,-0.28,0.0,-0.48,BULL
COTI,2024-01-31,2024-02-06,6,0.013568689239883885,1356.8689239883886,2.71,2.71,-0.19,BULL
DUSK,2024-02-03,2024-02-06,3,0.005776730798026658,577.6730798026657,1.16,1.16,-0.45,BULL
RENDER,2024-02-03,2024-02-06,3,-0.00634932460784594,-634.932460784594,-1.27,0.0,-1.27,BULL
VET,2024-02-03,2024-02-06,3,-0.0013616046619557044,-136.16046619557045,-0.27,0.0,-0.44,BULL
YGG,2024-02-03,2024-02-06,3,-0.0019724480665868453,-197.24480665868452,-0.39,0.0,-0.64,BULL
ZEN,2024-01-28,2024-02-06,9,0.0022420917133428907,224.20917133428907,0.45,0.45,-0.25,BULL
AVAX,2024-02-06,2024-02-09,3,0.009025875157843687,902.5875157843687,1.81,1.81,0.0,BULL
BCH,2024-02-06,2024-02-09,3,0.004952509466843883,495.2509466843883,0.99,0.99,0.0,BULL
DOT,2024-02-06,2024-02-09,3,0.004616403350982071,461.6403350982071,0.92,0.92,0.0,BULL
ETC,2024-02-06,2024-02-09,3,0.00462535404495904,462.535404495904,0.93,0.93,0.0,BULL
GAS,2024-01-28,2024-02-09,12,0.000672499956683201,67.2499956683201,0.13,0.13,-0.62,BULL
LPT,2024-01-31,2024-02-09,9,0.00460984678606868,460.984678606868,0.92,0.92,-0.04,BULL
LTC,2024-02-06,2024-02-09,3,0.002919122812747455,291.9122812747455,0.58,0.58,0.0,BULL
ROSE,2024-01-31,2024-02-09,9,0.011620528827269005,1162.0528827269004,2.32,2.32,0.0,BULL
SOL,2024-02-06,2024-02-09,3,0.008603207877699155,860.3207877699155,1.72,1.72,0.0,BULL
COTI,2024-02-09,2024-02-12,3,-0.008098524737545049,-809.8524737545049,-1.62,0.0,-1.93,BULL
DASH,2024-02-09,2024-02-12,3,0.001764736841661101,176.4736841661101,0.35,0.35,0.0,BULL
FIL,2024-02-09,2024-02-12,3,-0.00024127784371407346,-24.127784371407348,-0.05,0.0,-0.42,BULL
HBAR,2024-02-09,2024-02-12,3,0.00023140457169247087,23.140457169247085,0.05,0.05,-0.19,BULL
TRX,2024-02-03,2024-02-12,9,0.00439060392302367,439.06039230236706,0.88,0.88,0.0,BULL
XRP,2024-02-09,2024-02-12,3,0.0007207178316262805,72.07178316262805,0.14,0.14,-0.05,BULL
YGG,2024-02-09,2024-02-12,3,0.0028110492822866016,281.1049282286602,0.56,0.56,0.0,BULL
AR,2024-02-09,2024-02-15,6,0.023476371147521678,2347.6371147521677,4.7,4.7,-0.18,BULL
ARB,2024-02-06,2024-02-15,9,0.01466906920498453,1466.906920498453,2.93,19.68,0.0,BULL
NEAR,2024-02-09,2024-02-15,6,0.008472415954061802,847.2415954061802,1.69,1.69,0.0,BULL
RENDER,2024-02-12,2024-02-15,3,0.006454042307563935,645.4042307563935,1.29,1.29,0.0,BULL
TIA,2024-02-12,2024-02-15,3,-0.0020481892219901326,-204.81892219901326,-0.41,0.0,-0.41,BULL
UMA,2024-02-12,2024-02-15,3,0.00048009852473521316,48.00985247352131,0.1,0.49,-0.48,BULL
ZEN,2024-02-12,2024-02-15,3,0.003570531878039287,357.0531878039287,0.71,0.71,-0.22,BULL
AXS,2024-02-09,2024-02-18,9,0.006421890411918783,642.1890411918783,1.28,1.28,-0.02,BULL
CAKE,2024-02-12,2024-02-18,6,0.004327927391141087,432.7927391141087,0.87,0.97,-0.32,BULL
FIL,2024-02-15,2024-02-18,3,0.004513078740654597,451.3078740654597,0.9,0.9,-0.16,BULL
UNI,2024-02-15,2024-02-18,3,0.0003398585173009415,33.985851730094154,0.07,0.07,-0.07,BULL
VET,2024-02-09,2024-02-18,9,0.028793290551091366,2879.329055109137,5.76,6.0,-0.03,BULL
XRP,2024-02-15,2024-02-18,3,-0.0006691011954345932,-66.91011954345932,-0.13,0.05,-0.3,BULL
ZEC,2024-02-09,2024-02-18,9,0.01239943604747358,1239.943604747358,2.48,2.48,-0.49,BULL
ARB,2024-02-18,2024-02-21,3,-0.0004091316575087275,-40.91316575087275,-0.08,0.05,-0.08,BULL
ATOM,2024-02-18,2024-02-21,3,-0.004068035619093022,-406.8035619093022,-0.81,0.22,-0.81,BULL
DASH,2024-02-15,2024-02-21,6,0.0007849916577854782,78.49916577854782,0.16,0.51,0.0,BULL
HBAR,2024-02-18,2024-02-21,3,0.010352151727628293,1035.2151727628293,2.07,3.0,0.0,BULL
PENDLE,2024-02-18,2024-02-21,3,-0.008537527557493867,-853.7527557493867,-1.71,0.0,-1.71,BULL
RENDER,2024-02-18,2024-02-21,3,0.010882150138877576,1088.2150138877576,2.18,2.18,0.0,BULL
RUNE,2024-02-18,2024-02-21,3,-0.004331049868096795,-433.1049868096795,-0.87,0.0,-0.87,BULL
SUI,2024-02-18,2024-02-21,3,-0.0020191273374014778,-201.9127337401478,-0.4,0.0,-0.4,BULL
TRX,2024-02-15,2024-02-21,6,0.004641462047346328,464.1462047346328,0.93,0.93,0.0,BULL
AXS,2024-02-21,2024-02-24,3,0.002637316071669728,263.7316071669728,0.53,0.53,0.0,BULL
BCH,2024-02-21,2024-02-24,3,0.0010880670990394158,108.80670990394158,0.22,0.22,-0.14,BULL
FET,2024-02-12,2024-02-24,12,0.030039187797576784,3003.9187797576783,6.01,6.74,-0.29,BULL
LTC,2024-02-12,2024-02-24,12,-0.0025275153832729474,-252.75153832729472,-0.51,0.0,-0.84,BULL
SNX,2024-02-21,2024-02-24,3,0.008405681708091604,840.5681708091604,1.68,1.68,-0.1,BULL
SOL,2024-02-21,2024-02-24,3,-0.0006879299410925389,-68.79299410925388,-0.14,0.0,-0.73,BULL
ZEC,2024-02-21,2024-02-24,3,0.008468680604794011,846.8680604794012,1.69,1.69,0.0,BULL
ZEN,2024-02-21,2024-02-24,3,0.0009151123783197798,91.51123783197798,0.18,0.2,0.0,BULL
ADA,2024-02-24,2024-02-27,3,0.002870699186149386,287.06991861493856,0.57,0.57,-0.11,BULL
BNB,2024-02-24,2024-02-27,3,0.002341787575453545,234.17875754535453,0.47,0.7,0.0,BULL
DOGE,2024-02-24,2024-02-27,3,0.008054888101041574,805.4888101041574,1.61,1.61,-0.01,BULL
ETH,2024-02-09,2024-02-27,18,0.017056191797385566,1705.6191797385566,3.41,3.41,0.0,BULL
GAS,2024-02-24,2024-02-27,3,0.001184966562859267,118.4966562859267,0.24,0.24,0.0,BULL
LPT,2024-02-24,2024-02-27,3,0.001109368795559148,110.9368795559148,0.22,0.51,0.0,BULL
NEAR,2024-02-21,2024-02-27,6,0.01415453949115296,1415.453949115296,2.83,3.34,0.0,BULL
RENDER,2024-02-24,2024-02-27,3,-0.00019626393726875253,-19.626393726875254,-0.04,0.66,-0.04,BULL
TON,2024-02-24,2024-02-27,3,-3.029252922981629e-05,-3.029252922981629,-0.01,0.07,-0.28,BULL
XRP,2024-02-21,2024-02-27,6,0.0041616144843336774,416.16144843336775,0.83,0.83,-0.34,BULL
AVAX,2024-02-27,2024-03-01,3,0.005498080668320544,549.8080668320544,1.1,1.1,0.0,BULL
FLOKI,2024-02-24,2024-03-01,6,0.06163969288716857,6163.969288716857,12.33,12.33,0.0,BULL
ICP,2024-02-27,2024-03-01,3,-0.00022914586629653954,-22.914586629653954,-0.05,0.0,-0.42,BULL
INJ,2024-02-27,2024-03-01,3,0.007952626708988612,795.2626708988612,1.59,1.59,0.0,BULL
SOL,2024-02-27,2024-03-01,3,0.011584666060726632,1158.4666060726634,2.32,2.32,0.0,BULL
YGG,2024-02-15,2024-03-01,15,0.023900142321348558,2390.014232134856,4.78,4.78,0.0,BULL
BTC,2024-02-06,2024-03-04,27,0.03962430364916731,3962.430364916731,7.92,7.92,0.0,BULL
ETH,2024-03-01,2024-03-04,3,0.003808016657258758,380.8016657258758,0.76,0.76,-0.05,BULL
FIL,2024-02-27,2024-03-04,6,0.018173535525953303,1817.3535525953303,3.63,4.25,0.0,BULL
LPT,2024-03-01,2024-03-04,3,-0.001299340837939396,-129.9340837939396,-0.26,0.1,-0.26,BULL
TRX,2024-02-27,2024-03-04,6,-0.0013128572793268372,-131.28572793268373,-0.26,0.0,-0.26,BULL
UNI,2024-03-01,2024-03-04,3,0.005761768214825115,576.1768214825115,1.15,1.15,-0.09,BULL
ZEN,2024-03-01,2024-03-04,3,0.001965432147136889,196.5432147136889,0.39,0.71,0.0,BULL
ARB,2024-03-04,2024-03-07,3,-0.0013547011969655852,-135.47011969655853,-0.27,0.0,-0.89,BULL
ATOM,2024-02-27,2024-03-07,9,0.014392378684842383,1439.2378684842383,2.88,3.15,0.0,BULL
CHZ,2024-02-21,2024-03-07,15,0.01628269347482111,1628.269347482111,3.26,4.23,0.0,BULL
DOT,2024-02-15,2024-03-07,21,0.020186132135580546,2018.6132135580547,4.04,4.16,-0.56,BULL
GAS,2024-03-04,2024-03-07,3,-0.003293867810070477,-329.3867810070477,-0.66,0.0,-1.53,BULL
ICP,2024-03-04,2024-03-07,3,0.007530835901675595,753.0835901675595,1.51,1.86,0.0,BULL
SUI,2024-03-01,2024-03-07,6,0.06845312509917426,6845.312509917426,13.69,13.69,-2.05,BULL
TON,2024-03-04,2024-03-07,3,0.004872966524098194,487.2966524098194,0.97,0.97,-0.53,BULL
ZEC,2024-02-27,2024-03-07,9,0.010839083305987356,1083.9083305987356,2.17,2.17,-0.39,BULL
ROSE,2024-03-07,2024-03-10,3,0.0016378723371297554,163.78723371297554,0.33,0.74,-0.17,BULL
SNX,2024-02-27,2024-03-10,12,0.007571939507655651,757.1939507655651,1.51,2.26,0.0,BULL
STORJ,2024-03-07,2024-03-10,3,0.0031974213229340473,319.7421322934047,0.64,0.85,0.0,BULL
TIA,2024-03-07,2024-03-10,3,-0.003960678049645696,-396.0678049645696,-0.79,1.22,-4.24,BULL
XLM,2024-03-07,2024-03-10,3,-0.0010693409076536395,-106.93409076536395,-0.21,0.03,-0.21,BULL
XRP,2024-03-07,2024-03-10,3,-0.0021509026697277976,-215.09026697277977,-0.43,0.0,-0.43,BULL
AAVE,2024-03-07,2024-03-13,6,0.004196971650368896,419.6971650368896,0.84,0.84,-0.72,BULL
BNB,2024-03-04,2024-03-13,9,0.02709037413022406,2709.0374130224063,5.42,5.42,-0.79,BULL
FET,2024-03-10,2024-03-13,3,-0.0026979692132155803,-269.79692132155805,-0.54,0.0,-0.54,BULL
ICP,2024-03-10,2024-03-13,3,0.0015836437649937995,158.36437649937994,0.32,0.75,0.0,BULL
INJ,2024-03-10,2024-03-13,3,0.01252379336954186,1252.379336954186,2.5,3.51,0.0,BULL
RENDER,2024-03-07,2024-03-13,6,0.007796598097216377,779.6598097216378,1.56,2.59,0.0,BULL
ARB,2024-03-13,2024-03-16,3,0.038379215354981,3837.9215354980997,7.68,8.85,0.0,BULL
AVAX,2024-03-04,2024-03-16,12,0.013869522110011008,1386.9522110011007,2.77,3.92,-1.11,BULL
AXS,2024-02-27,2024-03-16,18,0.009808921632525995,980.8921632525995,1.96,4.6,0.0,BULL
BTC,2024-03-13,2024-03-16,3,-0.007849964028139308,-784.9964028139308,-1.57,0.0,-1.57,BULL
CAKE,2024-03-04,2024-03-16,12,0.015057602998468018,1505.760299846802,3.01,5.64,-1.34,BULL
GAS,2024-03-10,2024-03-16,6,-0.004508645385744866,-450.86453857448663,-0.9,1.41,-0.9,BULL
UNI,2024-03-07,2024-03-16,9,-0.0017253157073610003,-172.53157073610004,-0.35,1.3,-0.35,BULL
ATOM,2024-03-13,2024-03-19,6,-0.016294647378088112,-1629.4647378088112,-3.26,0.0,-3.26,BULL
DASH,2024-03-01,2024-03-19,18,-0.002865805738209933,-286.5805738209933,-0.57,3.21,-0.57,BULL
ETC,2024-03-16,2024-03-19,3,-0.006883930356269071,-688.393035626907,-1.38,0.55,-1.38,BULL
LTC,2024-03-16,2024-03-19,3,-0.0045741516823016104,-457.41516823016104,-0.91,0.47,-0.91,BULL
STORJ,2024-03-16,2024-03-19,3,-0.007265393405557338,-726.5393405557338,-1.45,0.46,-1.45,BULL
TON,2024-03-13,2024-03-19,6,-0.01669864622699604,-1669.864622699604,-3.34,0.0,-3.34,BULL
VET,2024-03-16,2024-03-19,3,-0.003982204388470558,-398.22043884705585,-0.8,0.48,-0.8,BULL
ZEC,2024-03-16,2024-03-19,3,-0.010435667919301575,-1043.5667919301575,-2.09,0.06,-2.09,BULL
ZEN,2024-03-10,2024-03-19,9,-0.001588462096227196,-158.8462096227196,-0.32,4.11,-0.32,BULL
APT,2024-03-19,2024-03-22,3,0.00048074017350585986,48.07401735058598,0.1,0.1,-0.08,BULL
DUSK,2024-03-07,2024-03-22,15,0.009874469184408909,987.4469184408908,1.97,3.1,-1.93,BULL
GAS,2024-03-19,2024-03-22,3,0.005939102024246745,593.9102024246745,1.19,1.65,0.0,BULL
LPT,2024-03-19,2024-03-22,3,0.003003724977094624,300.37249770946244,0.6,1.15,0.0,BULL
PENDLE,2024-03-19,2024-03-22,3,0.01563334052863941,1563.334052863941,3.13,3.13,0.0,BULL
ROSE,2024-03-19,2024-03-22,3,0.003409591236411951,340.9591236411951,0.68,1.5,0.0,BULL
RUNE,2024-03-19,2024-03-22,3,0.006080534928434118,608.0534928434118,1.22,3.34,0.0,BULL
SNX,2024-03-13,2024-03-22,9,-0.01035950752448883,-1035.950752448883,-2.07,0.0,-4.73,BULL
AR,2024-03-19,2024-03-25,6,0.020190479617196094,2019.0479617196092,4.04,4.04,0.0,BULL
DASH,2024-03-22,2024-03-25,3,0.005400631508617223,540.0631508617223,1.08,1.08,0.0,BULL
DOT,2024-03-22,2024-03-25,3,0.005582389116958402,558.2389116958402,1.12,1.12,0.0,BULL
FET,2024-03-19,2024-03-25,6,0.007351255710414102,735.1255710414101,1.47,1.86,0.0,BULL
NEAR,2024-03-22,2024-03-25,3,0.009573873554429367,957.3873554429367,1.91,1.91,0.0,BULL
RENDER,2024-03-22,2024-03-25,3,0.002252909186972443,225.2909186972443,0.45,0.45,0.0,BULL
STORJ,2024-03-22,2024-03-25,3,0.005614420792457631,561.4420792457631,1.12,1.12,0.0,BULL
ATOM,2024-03-22,2024-03-28,6,0.004919590540397782,491.95905403977815,0.98,1.33,-0.05,BULL
AVAX,2024-03-25,2024-03-28,3,-0.0036879209368455676,-368.7920936845568,-0.74,0.0,-0.86,BULL
BNB,2024-03-22,2024-03-28,6,0.0035668372234149617,356.68372234149615,0.71,0.8,0.0,BULL
BTC,2024-03-19,2024-03-28,9,0.009558295287873785,955.8295287873785,1.91,1.91,0.0,BULL
