ticker,direction,entryDate,exitDate,entryPrice,exitPrice,R,exitType,holding_hours
XRPUSDT,LONG,2021-02-07 17:00:00,2021-02-08 14:00:00,0.41312000000000004,0.4595485714285715,1.8939,TP,21
XRPUSDT,LONG,2021-02-08 19:00:00,2021-02-09 04:00:00,0.44282000000000005,0.4861914285714286,1.8783,TP,9
XRPUSDT,LONG,2021-02-09 16:00:00,2021-02-10 08:00:00,0.45912000000000003,0.5119285714285714,1.8964,TP,16
XRPUSDT,LONG,2021-02-10 09:00:00,2021-02-10 12:00:00,0.53417,0.5074014285714286,-1.1189,SL,3
XRPUSDT,LONG,2021-02-10 15:00:00,2021-02-12 10:00:00,0.49466000000000004,0.595617142857143,1.9416,TP,42
XRPUSDT,LONG,2021-02-12 11:00:00,2021-02-12 14:00:00,0.5918500000000001,0.556447142857143,-1.0996,SL,3
XRPUSDT,LONG,2021-02-13 03:00:00,2021-02-13 05:00:00,0.6415700000000001,0.6084814285714286,-1.1156,SL,2
XRPUSDT,LONG,2021-02-13 07:00:00,2021-02-13 08:00:00,0.61995,0.5866528571428572,-1.111,SL,1
XRPUSDT,LONG,2021-02-13 10:00:00,2021-02-13 11:00:00,0.6057,0.5668585714285714,-1.0929,SL,1
XRPUSDT,LONG,2021-02-13 23:00:00,2021-02-14 13:00:00,0.6288,0.5848971428571429,-1.0854,SL,14
XRPUSDT,LONG,2021-02-15 12:00:00,2021-02-16 14:00:00,0.5717800000000001,0.5268085714285715,-1.0758,SL,26
XRPUSDT,LONG,2021-02-17 04:00:00,2021-02-19 04:00:00,0.51565,0.5261600000000001,0.2227,TIME,48
XRPUSDT,LONG,2021-02-19 22:00:00,2021-02-20 14:00:00,0.56035,0.5313185714285714,-1.115,SL,16
XRPUSDT,LONG,2021-02-21 13:00:00,2021-02-22 05:00:00,0.5372800000000001,0.5916514285714287,1.8822,TP,16
XRPUSDT,LONG,2021-02-22 10:00:00,2021-02-23 08:00:00,0.55925,0.4987557142857143,-1.0551,SL,22
XRPUSDT,LONG,2021-03-01 20:00:00,2021-03-03 11:00:00,0.43336,0.4645857142857143,1.8346,TP,39
XRPUSDT,LONG,2021-03-03 13:00:00,2021-03-03 14:00:00,0.4615,0.44891857142857144,-1.2186,SL,1
XRPUSDT,LONG,2021-03-04 10:00:00,2021-03-04 16:00:00,0.44968,0.48750571428571426,1.8583,TP,6
XRPUSDT,LONG,2021-03-09 10:00:00,2021-03-10 02:00:00,0.47900000000000004,0.4683071428571429,-1.267,SL,16
XRPUSDT,LONG,2021-03-14 01:00:00,2021-03-14 11:00:00,0.45676000000000005,0.4430214285714286,-1.1981,SL,10
XRPUSDT,LONG,2021-03-15 00:00:00,2021-03-15 07:00:00,0.439,0.42869,-1.2538,SL,7
XRPUSDT,LONG,2021-03-15 08:00:00,2021-03-16 03:00:00,0.43335,0.45698714285714287,1.7815,TP,19
XRPUSDT,LONG,2021-03-18 17:00:00,2021-03-19 00:00:00,0.47845000000000004,0.46470428571428574,-1.2075,SL,7
XRPUSDT,LONG,2021-03-19 16:00:00,2021-03-20 07:00:00,0.47005,0.48339000000000004,1.58,TP,15
XRPUSDT,LONG,2021-03-20 17:00:00,2021-03-21 09:00:00,0.52178,0.50133,-1.1521,SL,16
XRPUSDT,LONG,2021-03-22 11:00:00,2021-03-22 21:00:00,0.5619700000000001,0.5380300000000001,-1.1399,SL,10
XRPUSDT,LONG,2021-04-03 09:00:00,2021-04-03 18:00:00,0.6178100000000001,0.5859428571428572,-1.1155,SL,9
XRPUSDT,LONG,2021-04-05 14:00:00,2021-04-05 16:00:00,0.69515,0.8137985714285714,1.9302,TP,2
XRPUSDT,LONG,2021-04-06 01:00:00,2021-04-06 10:00:00,0.87982,1.0897114285714287,1.95,TP,9
XRPUSDT,LONG,2021-04-06 14:00:00,2021-04-08 14:00:00,0.95598,0.9524900000000001,-0.0707,TIME,48
XRPUSDT,LONG,2021-04-10 01:00:00,2021-04-10 07:00:00,1.03369,1.1490642857142856,1.8932,TP,6
XRPUSDT,LONG,2021-04-10 09:00:00,2021-04-10 16:00:00,1.167,1.31502,1.906,TP,7
XRPUSDT,LONG,2021-04-10 17:00:00,2021-04-12 17:00:00,1.29149,1.35872,0.5413,TIME,48
XRPUSDT,LONG,2021-04-13 07:00:00,2021-04-13 11:00:00,1.55599,1.7209500000000002,1.8876,TP,4
XRPUSDT,LONG,2021-04-13 21:00:00,2021-04-14 14:00:00,1.82539,1.651067142857143,-1.0624,SL,17
XRPUSDT,LONG,2021-04-15 02:00:00,2021-04-16 10:00:00,1.7601900000000001,1.5755314285714288,-1.0568,SL,32
XRPUSDT,LONG,2021-04-16 20:00:00,2021-04-18 03:00:00,1.62822,1.4334928571428571,-1.0498,SL,31
XRPUSDT,LONG,2021-04-26 23:00:00,2021-04-28 23:00:00,1.311,1.3576000000000001,0.3542,TIME,48
XRPUSDT,LONG,2021-04-30 06:00:00,2021-05-01 22:00:00,1.538,1.662542857142857,1.8528,TP,40
XRPUSDT,LONG,2021-05-02 04:00:00,2021-05-03 13:00:00,1.5539,1.4856285714285715,-1.1357,SL,33
XRPUSDT,LONG,2021-05-04 08:00:00,2021-05-04 14:00:00,1.4552,1.3721714285714286,-1.1045,SL,6
XRPUSDT,LONG,2021-05-05 16:00:00,2021-05-06 00:00:00,1.5389,1.7251,1.9015,TP,8
XRPUSDT,LONG,2021-05-06 05:00:00,2021-05-06 18:00:00,1.6853,1.5834285714285716,-1.0986,SL,13
XRPUSDT,LONG,2021-05-07 07:00:00,2021-05-09 04:00:00,1.5899,1.4773428571428573,-1.0842,SL,45
XRPUSDT,LONG,2021-06-09 21:00:00,2021-06-11 16:00:00,0.8768,0.8428,-1.1537,SL,43
XRPUSDT,LONG,2021-06-13 21:00:00,2021-06-14 09:00:00,0.8837,0.8653571428571429,-1.2871,SL,12
XRPUSDT,LONG,2021-06-14 10:00:00,2021-06-14 16:00:00,0.8655,0.907357142857143,1.7535,TP,6
XRPUSDT,LONG,2021-06-14 17:00:00,2021-06-14 18:00:00,0.9073,0.8845428571428572,-1.2376,SL,1
XRPUSDT,LONG,2021-06-17 00:00:00,2021-06-18 14:00:00,0.8319000000000001,0.8087142857142858,-1.2138,SL,38
XRPUSDT,LONG,2021-06-29 13:00:00,2021-06-30 03:00:00,0.7087,0.6795571428571429,-1.1449,SL,14
XRPUSDT,LONG,2021-06-30 14:00:00,2021-07-02 03:00:00,0.6709,0.6422,-1.1393,SL,37
XRPUSDT,LONG,2021-07-26 02:00:00,2021-07-26 20:00:00,0.6508,0.6344857142857143,-1.2378,SL,18
XRPUSDT,LONG,2021-07-27 19:00:00,2021-07-28 07:00:00,0.6324000000000001,0.6684285714285715,1.7908,TP,12
XRPUSDT,LONG,2021-07-28 11:00:00,2021-07-28 17:00:00,0.7288,0.6889714285714286,-1.1091,SL,6
XRPUSDT,LONG,2021-07-28 18:00:00,2021-07-30 18:00:00,0.6930000000000001,0.7376,0.7791,TIME,48
XRPUSDT,LONG,2021-08-02 03:00:00,2021-08-03 12:00:00,0.7321000000000001,0.7052714285714287,-1.1626,SL,33
XRPUSDT,LONG,2021-08-06 12:00:00,2021-08-06 16:00:00,0.7267,0.7513,1.6479,TP,4
XRPUSDT,LONG,2021-08-07 10:00:00,2021-08-07 12:00:00,0.7925000000000001,0.7721000000000001,-1.2315,SL,2
XRPUSDT,LONG,2021-08-07 18:00:00,2021-08-09 18:00:00,0.7929,0.8230000000000001,0.7274,TIME,48
XRPUSDT,LONG,2021-08-11 21:00:00,2021-08-12 05:00:00,1.0349,0.9754571428571428,-1.1038,SL,8
XRPUSDT,LONG,2021-08-12 15:00:00,2021-08-13 20:00:00,0.9423,1.0596142857142858,1.9043,TP,25
XRPUSDT,LONG,2021-08-14 08:00:00,2021-08-14 09:00:00,1.1769,1.1203857142857143,-1.1241,SL,1
XRPUSDT,LONG,2021-08-14 21:00:00,2021-08-16 21:00:00,1.2051,1.2015,-0.122,TIME,48
XRPUSDT,LONG,2021-08-17 01:00:00,2021-08-17 23:00:00,1.1607,1.0881142857142858,-1.0953,SL,22
XRPUSDT,LONG,2021-08-25 03:00:00,2021-08-26 07:00:00,1.1649,1.1058714285714286,-1.1176,SL,28
XRPUSDT,LONG,2021-09-06 11:00:00,2021-09-06 12:00:00,1.3860999999999999,1.346857142857143,-1.2105,SL,1
XRPUSDT,LONG,2021-10-01 11:00:00,2021-10-01 13:00:00,1.0053,1.0518714285714286,1.7427,TP,2
XRPUSDT,LONG,2021-10-01 14:00:00,2021-10-03 14:00:00,1.0171,1.0718,1.311,TIME,48
XRPUSDT,LONG,2021-10-09 16:00:00,2021-10-10 06:00:00,1.1533,1.2146428571428571,1.7759,TP,14
XRPUSDT,LONG,2021-10-13 08:00:00,2021-10-14 05:00:00,1.0807,1.1440714285714284,1.7967,TP,21
XRPUSDT,LONG,2021-10-18 05:00:00,2021-10-20 05:00:00,1.0936,1.0975,-0.0729,TIME,48
XRPUSDT,LONG,2021-10-20 15:00:00,2021-10-21 14:00:00,1.1357,1.1128571428571428,-1.2963,SL,23
XRPUSDT,LONG,2021-10-21 15:00:00,2021-10-23 15:00:00,1.1084,1.0965,-0.5163,TIME,48
XRPUSDT,LONG,2021-11-08 10:00:00,2021-11-10 04:00:00,1.2623,1.220257142857143,-1.1789,SL,42
XRPUSDT,LONG,2021-11-11 13:00:00,2021-11-12 09:00:00,1.2234,1.182842857142857,-1.1798,SL,20
XRPUSDT,LONG,2021-12-25 15:00:00,2021-12-25 17:00:00,0.926,0.9092,-1.3285,SL,2
XRPUSDT,LONG,2022-02-04 17:00:00,2022-02-05 00:00:00,0.6354000000000001,0.6646285714285716,1.7409,TP,7
XRPUSDT,LONG,2022-02-05 02:00:00,2022-02-07 02:00:00,0.6645,0.7094428571428572,1.8238,TP,48
XRPUSDT,LONG,2022-02-07 10:00:00,2022-02-07 22:00:00,0.7538,0.8258285714285715,1.8753,TP,12
XRPUSDT,LONG,2022-02-11 09:00:00,2022-02-11 20:00:00,0.8037000000000001,0.7723142857142857,-1.1526,SL,11
XRPUSDT,LONG,2022-03-01 02:00:00,2022-03-03 02:00:00,0.771,0.7639,-0.3947,TIME,48
XRPUSDT,LONG,2022-03-28 13:00:00,2022-03-28 18:00:00,0.8703000000000001,0.9003,1.6542,TP,5
XRPUSDT,LONG,2022-05-31 01:00:00,2022-05-31 14:00:00,0.4172,0.40722857142857144,-1.2494,SL,13
XRPUSDT,LONG,2022-06-06 10:00:00,2022-06-06 13:00:00,0.40890000000000004,0.40247142857142865,-1.3791,SL,3
XRPUSDT,LONG,2022-07-08 03:00:00,2022-07-08 09:00:00,0.3534,0.3437857142857143,-1.2191,SL,6
XRPUSDT,LONG,2022-07-20 09:00:00,2022-07-20 20:00:00,0.3693,0.3589428571428572,-1.2125,SL,11
XRPUSDT,LONG,2022-07-21 16:00:00,2022-07-22 12:00:00,0.353,0.3706857142857143,1.7621,TP,20
XRPUSDT,LONG,2022-07-27 21:00:00,2022-07-28 16:00:00,0.35350000000000004,0.3700428571428572,1.7453,TP,19
XRPUSDT,LONG,2022-09-28 15:00:00,2022-09-29 20:00:00,0.4358,0.4705142857142858,1.8504,TP,29
XRPUSDT,LONG,2022-10-25 19:00:00,2022-10-25 20:00:00,0.4691,0.46008571428571426,-1.3102,SL,1
XRPUSDT,LONG,2022-10-26 15:00:00,2022-10-28 15:00:00,0.4651,0.4646,-0.3647,TIME,48
XRPUSDT,LONG,2023-01-14 01:00:00,2023-01-14 09:00:00,0.3936,0.38412857142857143,-1.2477,SL,8
XRPUSDT,LONG,2023-01-20 22:00:00,2023-01-21 10:00:00,0.4102,0.40245714285714285,-1.3157,SL,12
XRPUSDT,LONG,2023-02-16 01:00:00,2023-02-16 21:00:00,0.399,0.3912714285714286,-1.3077,SL,20
XRPUSDT,LONG,2023-03-14 15:00:00,2023-03-14 19:00:00,0.3834,0.3744857142857143,-1.2563,SL,4
XRPUSDT,LONG,2023-03-17 13:00:00,2023-03-18 01:00:00,0.3735,0.38621428571428573,1.6498,TP,12
XRPUSDT,LONG,2023-03-22 01:00:00,2023-03-22 19:00:00,0.46040000000000003,0.42532857142857144,-1.0782,SL,18
XRPUSDT,LONG,2023-03-22 20:00:00,2023-03-24 21:00:00,0.4116,0.4223,0.3499,TIME,48
XRPUSDT,LONG,2023-11-10 15:00:00,2023-11-11 08:00:00,0.6429,0.6755285714285716,1.7651,TP,17
XRPUSDT,LONG,2024-03-06 13:00:00,2024-03-08 13:00:00,0.6009,0.6283000000000001,1.0533,TIME,48
XRPUSDT,LONG,2024-03-12 17:00:00,2024-03-14 17:00:00,0.6812,0.6768000000000001,-0.2669,TIME,48
XRPUSDT,LONG,2024-07-18 18:00:00,2024-07-19 00:00:00,0.5692,0.5457857142857143,-1.1449,SL,6
XRPUSDT,LONG,2024-08-08 22:00:00,2024-08-09 09:00:00,0.613,0.5877714285714286,-1.1448,SL,11
XRPUSDT,LONG,2024-11-24 16:00:00,2024-11-25 07:00:00,1.3078,1.4843142857142857,1.9117,TP,15
XRPUSDT,LONG,2024-12-04 03:00:00,2024-12-05 01:00:00,2.532,2.260357142857143,-1.0556,SL,22
XRPUSDT,LONG,2024-12-05 04:00:00,2024-12-07 04:00:00,2.2551,2.4293,0.7062,TIME,48
XRPUSDT,LONG,2024-12-18 15:00:00,2024-12-18 20:00:00,2.4723,2.3779857142857144,-1.1562,SL,5
ADAUSDT,LONG,2021-01-03 02:00:00,2021-01-03 13:00:00,0.17578000000000002,0.19504857142857146,1.8913,TP,11
ADAUSDT,LONG,2021-01-03 14:00:00,2021-01-04 00:00:00,0.19763000000000003,0.21620142857142863,1.8732,TP,10
ADAUSDT,LONG,2021-01-04 08:00:00,2021-01-04 09:00:00,0.21667000000000003,0.1991014285714286,-1.0735,SL,1
ADAUSDT,LONG,2021-01-04 10:00:00,2021-01-05 16:00:00,0.20754000000000003,0.2511771428571429,1.9433,TP,30
ADAUSDT,LONG,2021-01-05 19:00:00,2021-01-06 11:00:00,0.24946000000000002,0.2908371428571429,1.9281,TP,16
ADAUSDT,LONG,2021-01-06 14:00:00,2021-01-07 18:00:00,0.31315000000000004,0.28230428571428573,-1.0605,SL,28
ADAUSDT,LONG,2021-01-08 12:00:00,2021-01-10 12:00:00,0.3085,0.31572,0.1691,TIME,48
ADAUSDT,LONG,2021-01-10 18:00:00,2021-01-10 20:00:00,0.30718,0.28520285714285715,-1.0833,SL,2
ADAUSDT,LONG,2021-01-10 23:00:00,2021-01-11 03:00:00,0.30315000000000003,0.27811285714285716,-1.0722,SL,4
ADAUSDT,LONG,2021-01-15 15:00:00,2021-01-15 16:00:00,0.30941,0.28931285714285715,-1.0918,SL,1
ADAUSDT,LONG,2021-01-15 23:00:00,2021-01-16 11:00:00,0.30382000000000003,0.3480971428571429,1.9182,TP,12
ADAUSDT,LONG,2021-01-16 12:00:00,2021-01-16 22:00:00,0.35368000000000005,0.33405000000000007,-1.1074,SL,10
ADAUSDT,LONG,2021-01-25 17:00:00,2021-01-25 21:00:00,0.35588000000000003,0.34411571428571436,-1.1803,SL,4
ADAUSDT,LONG,2021-01-29 04:00:00,2021-01-29 11:00:00,0.33837,0.3659728571428571,1.8539,TP,7
ADAUSDT,LONG,2021-01-29 17:00:00,2021-01-31 17:00:00,0.35100000000000003,0.34103000000000006,-0.5115,TIME,48
ADAUSDT,LONG,2021-02-01 07:00:00,2021-02-01 21:00:00,0.34651000000000004,0.3742842857142858,1.8513,TP,14
ADAUSDT,LONG,2021-02-02 12:00:00,2021-02-04 12:00:00,0.41844000000000003,0.43205000000000005,0.2822,TIME,48
ADAUSDT,LONG,2021-02-05 04:00:00,2021-02-05 10:00:00,0.483,0.5283371428571428,1.873,TP,6
ADAUSDT,LONG,2021-02-06 12:00:00,2021-02-06 19:00:00,0.5357700000000001,0.6062357142857143,1.9094,TP,7
ADAUSDT,LONG,2021-02-07 02:00:00,2021-02-09 02:00:00,0.6304500000000001,0.6781100000000001,0.8192,TIME,48
ADAUSDT,LONG,2021-02-10 02:00:00,2021-02-10 07:00:00,0.75231,0.8228500000000001,1.8729,TP,5
ADAUSDT,LONG,2021-02-10 09:00:00,2021-02-10 21:00:00,0.7970400000000001,0.8988000000000003,1.9066,TP,12
ADAUSDT,LONG,2021-02-11 02:00:00,2021-02-13 03:00:00,0.8767600000000001,0.9347900000000001,0.4798,TIME,48
ADAUSDT,LONG,2021-02-13 18:00:00,2021-02-14 13:00:00,0.8822200000000001,0.8327171428571429,-1.1062,SL,19
ADAUSDT,LONG,2021-02-15 03:00:00,2021-02-17 03:00:00,0.7788700000000001,0.8445900000000001,0.8087,TIME,48
ADAUSDT,LONG,2021-02-17 21:00:00,2021-02-18 06:00:00,0.8789100000000001,0.9473642857142858,1.847,TP,9
ADAUSDT,LONG,2021-02-20 04:00:00,2021-02-20 17:00:00,1.03416,1.1587114285714286,1.901,TP,13
ADAUSDT,LONG,2021-02-20 23:00:00,2021-02-22 04:00:00,1.13961,1.0332171428571428,-1.0638,SL,29
ADAUSDT,LONG,2021-02-22 10:00:00,2021-02-22 12:00:00,1.01894,0.9454699999999999,-1.0827,SL,2
ADAUSDT,LONG,2021-02-22 13:00:00,2021-02-22 14:00:00,0.9915600000000001,0.9015528571428573,-1.0657,SL,1
ADAUSDT,LONG,2021-02-22 16:00:00,2021-02-23 08:00:00,0.9895700000000001,0.868927142857143,-1.0489,SL,16
ADAUSDT,LONG,2021-03-02 01:00:00,2021-03-04 01:00:00,1.23206,1.22442,-0.2122,TIME,48
ADAUSDT,LONG,2021-03-04 10:00:00,2021-03-04 11:00:00,1.19499,1.1605214285714285,-1.2066,SL,1
ADAUSDT,LONG,2021-03-04 12:00:00,2021-03-04 17:00:00,1.16499,1.1232542857142855,-1.1664,SL,5
ADAUSDT,LONG,2021-03-07 15:00:00,2021-03-09 10:00:00,1.12533,1.1787271428571426,1.7488,TP,43
ADAUSDT,LONG,2021-03-09 11:00:00,2021-03-10 02:00:00,1.18938,1.151684285714286,-1.1881,SL,15
ADAUSDT,LONG,2021-03-12 17:00:00,2021-03-13 00:00:00,1.05286,1.00579,-1.1333,SL,7
ADAUSDT,LONG,2021-03-13 14:00:00,2021-03-14 01:00:00,1.13166,1.06772,-1.1055,SL,11
ADAUSDT,LONG,2021-03-15 12:00:00,2021-03-16 17:00:00,1.02569,1.1081642857142857,1.8518,TP,29
ADAUSDT,LONG,2021-03-16 23:00:00,2021-03-17 21:00:00,1.21823,1.3917157142857142,1.9163,TP,22
ADAUSDT,LONG,2021-03-17 22:00:00,2021-03-18 16:00:00,1.36379,1.2914385714285714,-1.1123,SL,18
ADAUSDT,LONG,2021-03-19 06:00:00,2021-03-21 06:00:00,1.26455,1.20156,-0.6526,TIME,48
ADAUSDT,LONG,2021-04-06 13:00:00,2021-04-06 14:00:00,1.2888,1.2490071428571428,-1.193,SL,1
ADAUSDT,LONG,2021-04-06 17:00:00,2021-04-07 09:00:00,1.2782900000000001,1.213147142857143,-1.117,SL,16
ADAUSDT,LONG,2021-04-10 06:00:00,2021-04-10 12:00:00,1.2319900000000001,1.2086114285714287,-1.3141,SL,6
ADAUSDT,LONG,2021-04-13 15:00:00,2021-04-14 04:00:00,1.40589,1.511367142857143,1.8411,TP,13
ADAUSDT,LONG,2021-04-14 07:00:00,2021-04-14 09:00:00,1.5195,1.4438342857142858,-1.1197,SL,2
ADAUSDT,LONG,2021-04-14 21:00:00,2021-04-16 21:00:00,1.43106,1.43158,-0.067,TIME,48
ADAUSDT,LONG,2021-04-16 23:00:00,2021-04-18 01:00:00,1.40846,1.3388514285714286,-1.1206,SL,26
ADAUSDT,LONG,2021-04-26 10:00:00,2021-04-28 10:00:00,1.2163,1.2778,0.6882,TIME,48
ADAUSDT,LONG,2021-04-29 02:00:00,2021-04-29 10:00:00,1.3171,1.4116714285714282,1.834,TP,8
ADAUSDT,LONG,2021-04-30 10:00:00,2021-05-02 04:00:00,1.3452,1.2995285714285714,-1.1755,SL,42
ADAUSDT,LONG,2021-05-04 08:00:00,2021-05-05 16:00:00,1.3073000000000001,1.4154714285714287,1.8559,TP,32
ADAUSDT,LONG,2021-05-05 17:00:00,2021-05-06 09:00:00,1.4243999999999999,1.5397714285714283,1.8528,TP,16
ADAUSDT,LONG,2021-05-06 15:00:00,2021-05-06 18:00:00,1.6333000000000002,1.5196285714285716,-1.0856,SL,3
ADAUSDT,LONG,2021-05-06 20:00:00,2021-05-08 20:00:00,1.596,1.6118000000000001,0.047,TIME,48
ADAUSDT,LONG,2021-05-09 08:00:00,2021-05-10 19:00:00,1.7351,1.6566857142857145,-1.1319,SL,35
ADAUSDT,LONG,2021-05-26 11:00:00,2021-05-27 01:00:00,1.7526000000000002,1.6466285714285718,-1.0986,SL,14
ADAUSDT,LONG,2021-06-09 21:00:00,2021-06-11 00:00:00,1.5774,1.5046285714285714,-1.1292,SL,27
ADAUSDT,LONG,2021-06-13 21:00:00,2021-06-14 08:00:00,1.5768,1.5252142857142856,-1.1822,SL,11
ADAUSDT,LONG,2021-06-14 09:00:00,2021-06-16 09:00:00,1.5195,1.5526,0.4507,TIME,48
ADAUSDT,LONG,2021-06-16 19:00:00,2021-06-17 17:00:00,1.5166,1.4737285714285713,-1.2108,SL,22
ADAUSDT,LONG,2021-06-29 18:00:00,2021-06-30 03:00:00,1.3928,1.3449,-1.1733,SL,9
ADAUSDT,LONG,2021-06-30 15:00:00,2021-07-02 15:00:00,1.3181,1.3667,0.9986,TIME,48
ADAUSDT,LONG,2021-07-26 02:00:00,2021-07-26 20:00:00,1.3241,1.2852714285714286,-1.2032,SL,18
ADAUSDT,LONG,2021-07-27 17:00:00,2021-07-29 17:00:00,1.2412,1.2789000000000001,0.6136,TIME,48
ADAUSDT,LONG,2021-08-02 04:00:00,2021-08-03 04:00:00,1.3204,1.2799714285714285,-1.1947,SL,24
ADAUSDT,LONG,2021-08-12 15:00:00,2021-08-13 00:00:00,1.6905999999999999,1.8745142857142854,1.8904,TP,9
ADAUSDT,LONG,2021-08-13 07:00:00,2021-08-14 09:00:00,1.9775,2.1965857142857144,1.8924,TP,26
ADAUSDT,LONG,2021-08-20 01:00:00,2021-08-22 01:00:00,2.4247,2.5267,0.6802,TIME,48
ADAUSDT,LONG,2021-08-23 03:00:00,2021-08-24 14:00:00,2.8299000000000003,2.7150428571428575,-1.1468,SL,35
ADAUSDT,LONG,2021-08-25 01:00:00,2021-08-26 05:00:00,2.7583,2.5860857142857143,-1.0955,SL,28
ADAUSDT,LONG,2021-08-27 16:00:00,2021-08-29 04:00:00,2.846,2.7192857142857143,-1.1339,SL,36
ADAUSDT,LONG,2021-09-02 04:00:00,2021-09-02 14:00:00,3.03,2.933,-1.1862,SL,10
ADAUSDT,LONG,2021-09-15 16:00:00,2021-09-15 20:00:00,2.563,2.480857142857143,-1.186,SL,4
ADAUSDT,LONG,2021-10-01 11:00:00,2021-10-03 11:00:00,2.228,2.275,0.6414,TIME,48
ADAUSDT,LONG,2021-10-13 08:00:00,2021-10-13 21:00:00,2.087,2.192142857142857,1.7634,TP,13
ADAUSDT,LONG,2021-10-20 15:00:00,2021-10-21 01:00:00,2.194,2.261142857142857,1.6105,TP,10
ADAUSDT,LONG,2021-10-21 15:00:00,2021-10-23 15:00:00,2.191,2.165,-0.4698,TIME,48
ADAUSDT,LONG,2021-11-08 16:00:00,2021-11-08 17:00:00,2.042,2.100285714285714,1.5824,TP,1
ADAUSDT,LONG,2021-11-09 10:00:00,2021-11-10 19:00:00,2.253,2.1792857142857143,-1.1822,SL,33
ADAUSDT,LONG,2021-11-11 01:00:00,2021-11-13 01:00:00,2.115,2.04,-0.6906,TIME,48
ADAUSDT,LONG,2021-11-29 06:00:00,2021-12-01 06:00:00,1.584,1.579,-0.2272,TIME,48
ADAUSDT,LONG,2021-12-23 20:00:00,2021-12-24 15:00:00,1.464,1.4105714285714284,-1.1633,SL,19
ADAUSDT,LONG,2021-12-27 11:00:00,2021-12-27 20:00:00,1.581,1.5405714285714285,-1.2331,SL,9
ADAUSDT,LONG,2022-02-07 19:00:00,2022-02-08 06:00:00,1.18,1.262,1.8285,TP,11
ADAUSDT,LONG,2022-02-11 19:00:00,2022-02-11 20:00:00,1.124,1.0957142857142859,-1.2368,SL,1
ADAUSDT,LONG,2022-03-04 01:00:00,2022-03-04 20:00:00,0.876,0.8475714285714285,-1.1837,SL,19
ADAUSDT,LONG,2022-03-09 15:00:00,2022-03-10 04:00:00,0.845,0.8211428571428571,-1.2111,SL,13
ADAUSDT,LONG,2022-05-04 20:00:00,2022-05-05 14:00:00,0.8671000000000001,0.833457142857143,-1.1536,SL,18
ADAUSDT,LONG,2022-05-31 08:00:00,2022-05-31 14:00:00,0.6539,0.6107714285714286,-1.0904,SL,6
ADAUSDT,LONG,2022-06-06 05:00:00,2022-06-06 16:00:00,0.6201,0.5990142857142857,-1.1753,SL,11
ADAUSDT,LONG,2022-07-07 22:00:00,2022-07-08 09:00:00,0.4763,0.46705714285714284,-1.3071,SL,11
ADAUSDT,LONG,2022-07-20 14:00:00,2022-07-20 20:00:00,0.5221,0.4999,-1.1402,SL,6
ADAUSDT,LONG,2022-07-21 05:00:00,2022-07-23 05:00:00,0.48410000000000003,0.49250000000000005,0.2545,TIME,48
ADAUSDT,LONG,2022-07-27 20:00:00,2022-07-29 05:00:00,0.5024000000000001,0.5351142857142858,1.8169,TP,33
ADAUSDT,LONG,2022-09-09 07:00:00,2022-09-10 01:00:00,0.4928,0.5125142857142857,1.702,TP,18
ADAUSDT,LONG,2022-09-27 12:00:00,2022-09-27 16:00:00,0.4544,0.4456,-1.3078,SL,4
ADAUSDT,LONG,2023-01-14 01:00:00,2023-01-14 09:00:00,0.3512,0.3391,-1.173,SL,8
ADAUSDT,LONG,2023-01-14 10:00:00,2023-01-16 10:00:00,0.3496,0.3506,-0.0504,TIME,48
ADAUSDT,LONG,2023-01-20 22:00:00,2023-01-21 15:00:00,0.36060000000000003,0.3759428571428572,1.7198,TP,17
ADAUSDT,LONG,2023-02-15 21:00:00,2023-02-15 23:00:00,0.4035,0.4191857142857144,1.6934,TP,2
ADAUSDT,LONG,2023-02-16 00:00:00,2023-02-16 04:00:00,0.419,0.40855714285714284,-1.2391,SL,4
ADAUSDT,LONG,2023-02-16 08:00:00,2023-02-16 22:00:00,0.40640000000000004,0.39518571428571436,-1.216,SL,14
ADAUSDT,LONG,2023-03-13 02:00:00,2023-03-14 13:00:00,0.3355,0.3597571428571429,1.8351,TP,35
ADAUSDT,LONG,2023-03-14 15:00:00,2023-03-14 18:00:00,0.365,0.35455714285714285,-1.2083,SL,3
ADAUSDT,LONG,2023-04-11 02:00:00,2023-04-11 08:00:00,0.3997,0.4118714285714286,1.6086,TP,6
ADAUSDT,LONG,2023-04-26 13:00:00,2023-04-26 19:00:00,0.41350000000000003,0.40592857142857147,-1.3255,SL,6
ADAUSDT,LONG,2023-06-21 03:00:00,2023-06-22 01:00:00,0.28090000000000004,0.2975571428571429,1.799,TP,22
ADAUSDT,LONG,2024-03-06 07:00:00,2024-03-08 07:00:00,0.7176,0.7308,0.1505,TIME,48
ADAUSDT,LONG,2024-11-11 23:00:00,2024-11-12 10:00:00,0.5998,0.5612285714285714,-1.0927,SL,11
ADAUSDT,LONG,2024-11-13 16:00:00,2024-11-13 21:00:00,0.5951000000000001,0.5572142857142858,-1.0936,SL,5
ADAUSDT,LONG,2024-11-14 16:00:00,2024-11-15 04:00:00,0.548,0.6014857142857143,1.8779,TP,12
ADAUSDT,LONG,2024-11-24 16:00:00,2024-11-26 11:00:00,0.9485,0.8832285714285715,-1.0866,SL,43
ADAUSDT,LONG,2024-12-06 13:00:00,2024-12-06 15:00:00,1.1419,1.2181571428571427,1.8215,TP,2
